sku,attribute_no,prdatt_sid,name,description,description_detail,price,image_url,product_link,category,subcategory
1875718,02,916df16321e502326d803d8182d4a7b4,老撈麻辣鍋,火鍋湯底600g (總裁麻辣鴨血(固形量300g)),"原產地
台灣
保存期限
18個月
廠商名稱
嘉亨科技股份有限公司
廠商電話
02-82263775
廠商地址
新北市中和區建一路150號4樓E棟",149,https://www.savesafe.com.tw/ProdImg/1875/718/02/1875718_02_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=916df16321e502326d803d8182d4a7b4,米油罐頭泡麵,米/五穀/濃湯
1875573,11,7d66a17cb787760fa201e2b8b5cf75cb,康寶,濃湯自然原味2入- (味噌海帶芽豆腐湯34.7g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/11/1875573_11_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=7d66a17cb787760fa201e2b8b5cf75cb,米油罐頭泡麵,米/五穀/濃湯
1875573,10,d17ca8ea45f22e1ef090e218d27e4ed3,康寶,濃湯自然原味2入- (港式酸辣46.6g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/10/1875573_10_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=d17ca8ea45f22e1ef090e218d27e4ed3,米油罐頭泡麵,米/五穀/濃湯
1875573,09,25c5c9e7c6c8a25826de8fdc5d46a972,康寶,濃湯自然原味2入- (金黃玉米56.3g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/09/1875573_09_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=25c5c9e7c6c8a25826de8fdc5d46a972,米油罐頭泡麵,米/五穀/濃湯
1875573,07,f5021bc84e88427e30ef29e1257c8620,康寶,濃湯自然原味2入- (香蟹南瓜42.2g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/07/1875573_07_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=f5021bc84e88427e30ef29e1257c8620,米油罐頭泡麵,米/五穀/濃湯
1875573,08,7a90989bf093b0ebef3d551caaa8cb79,康寶,濃湯自然原味2入- (海鮮總匯38.3g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/08/1875573_08_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=7a90989bf093b0ebef3d551caaa8cb79,米油罐頭泡麵,米/五穀/濃湯
1875573,05,e813fa4b2dcc6718df5ef26b61a760d3,康寶,濃湯自然原味2入- (川式酸辣50.2g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/05/1875573_05_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=e813fa4b2dcc6718df5ef26b61a760d3,米油罐頭泡麵,米/五穀/濃湯
1875573,04,0ffa2a3a6c7eba96b4c1cadb494769ab,康寶,濃湯自然原味2入- (香菇雞蓉36.5g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/04/1875573_04_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=0ffa2a3a6c7eba96b4c1cadb494769ab,米油罐頭泡麵,米/五穀/濃湯
1875573,03,ac6e009b85286e2e190d112bbca36082,康寶,濃湯自然原味2入- (銀魚海帶芽37g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/03/1875573_03_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=ac6e009b85286e2e190d112bbca36082,米油罐頭泡麵,米/五穀/濃湯
1875573,00,7dc9e04fdd942c6fce79c8eb88c6afae,康寶,濃湯自然原味2入- (火腿玉米49.7g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/00/1875573_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=7dc9e04fdd942c6fce79c8eb88c6afae,米油罐頭泡麵,米/五穀/濃湯
1875573,02,a398e4a35ac5cc77ae45569fee2a95a0,康寶,濃湯自然原味2入- (火腿蘑菇41.4g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/02/1875573_02_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=a398e4a35ac5cc77ae45569fee2a95a0,米油罐頭泡麵,米/五穀/濃湯
1875573,01,8800ac6b18d0f26554bc4effe710c225,康寶,濃湯自然原味2入- (雞蓉玉米54.1g*2入/袋),"原產地
台灣
保存期限
1年
廠商名稱
聯合利華股份有限公司
廠商電話
0800-311699
廠商地址
台北市敦化南路二段39號15樓",75,https://www.savesafe.com.tw/ProdImg/1875/573/01/1875573_01_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=8800ac6b18d0f26554bc4effe710c225,米油罐頭泡麵,米/五穀/濃湯
1875181,00,95eea374ac05c28392fb7ddc9535d34e,HAN AI CHEON,蔘雞湯 (1kg),"原產地
韓國
保存期限
18個月
廠商名稱
韓濟名味有限公司
廠商電話
02-22113679
廠商地址
台北市中山區長安西路24號7樓",269,https://www.savesafe.com.tw/ProdImg/1875/181/00/1875181_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=95eea374ac05c28392fb7ddc9535d34e,米油罐頭泡麵,米/五穀/濃湯
1875182,01,8fcf541a43358888ea10389a9bede20c,富源成,非基因改造 (角螺200g),"原產地
台灣
保存期限
6個月
廠商名稱
富源成食品工業有限公司
廠商電話
05-5864635
廠商地址
雲林縣莿桐鄉興桐村新莊86-15號",135,https://www.savesafe.com.tw/ProdImg/1875/182/01/1875182_01_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=8fcf541a43358888ea10389a9bede20c,米油罐頭泡麵,米/五穀/濃湯
1875182,00,41f6bb81177fb6984a7770cfeea8f05d,富源成,非基因改造 (油皮220g),"原產地
台灣
保存期限
6個月
廠商名稱
富源成食品工業有限公司
廠商電話
05-5864635
廠商地址
雲林縣莿桐鄉興桐村新莊86-15號",135,https://www.savesafe.com.tw/ProdImg/1875/182/00/1875182_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=41f6bb81177fb6984a7770cfeea8f05d,米油罐頭泡麵,米/五穀/濃湯
1873880,00,0386ce804f4a606e1a024bc8aaf61d9a,小資時刻,寒天鳳梨海燕窩 (全素) (150g/袋),"原產地
台灣
保存期限
15個月
廠商名稱
臺陽生技有限公司
廠商電話
0800-200798
廠商地址
彰化縣線西鄉和線路879號",99,https://www.savesafe.com.tw/ProdImg/1873/880/00/1873880_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=0386ce804f4a606e1a024bc8aaf61d9a,米油罐頭泡麵,米/五穀/濃湯
1873881,00,9b5d7090d2d70ba0d2c8b1414724ae1a,小資時刻,寒天檸檬蜂蜜蘆薈海燕窩(全素) (150g/袋),"原產地
台灣
保存期限
15個月
廠商名稱
臺陽生技有限公司                                                      臺陽
廠商電話
0800-200798",99,https://www.savesafe.com.tw/ProdImg/1873/881/00/1873881_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=9b5d7090d2d70ba0d2c8b1414724ae1a,米油罐頭泡麵,米/五穀/濃湯
1873804,00,385339599f93a303004e151726852975,箱購免運,東台糧倉 鹿野町糙米 (1.5kg*12包/箱),"原產地
台灣台東鹿野
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
08-9580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",1739,https://www.savesafe.com.tw/ProdImg/1873/804/00/1873804_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=385339599f93a303004e151726852975,米油罐頭泡麵,米/五穀/濃湯
1873805,00,8f6ab632c3002a81b9e834b082d44560,箱購免運,東台糧倉 鹿野町香米 (1.5kg*12包/箱),"原產地
台灣台東鹿野
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
08-9580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",1739,https://www.savesafe.com.tw/ProdImg/1873/805/00/1873805_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=8f6ab632c3002a81b9e834b082d44560,米油罐頭泡麵,米/五穀/濃湯
1873807,00,fe6a88a7a3e78aa3c9907c04e7b613fb,箱購免運,東台糧倉 黑米 (1kg*10包/箱),"原產地
臺灣
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
886-89-580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",1330,https://www.savesafe.com.tw/ProdImg/1873/807/00/1873807_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=fe6a88a7a3e78aa3c9907c04e7b613fb,米油罐頭泡麵,米/五穀/濃湯
1873807,01,ff8cb261a7294d1b1876aa718152d936,箱購免運,東台糧倉 黑米 (1kg*20包/箱),"原產地
臺灣
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
886-89-580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",2580,https://www.savesafe.com.tw/ProdImg/1873/807/01/1873807_01_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=ff8cb261a7294d1b1876aa718152d936,米油罐頭泡麵,米/五穀/濃湯
1873806,00,c17f7df899d101d7632341487d3008c0,箱購免運,東台糧倉 鹿野町屋賀家壽司米 (3kg*6包/箱),"原產地
臺灣
保存期限
一年
廠商名稱
東台糧食業股份有限公司
廠商電話
089-580-219
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",1190,https://www.savesafe.com.tw/ProdImg/1873/806/00/1873806_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=c17f7df899d101d7632341487d3008c0,米油罐頭泡麵,米/五穀/濃湯
1873768,00,0cde67be79ef88f58a7f203847ddfe63,東台糧倉,鹿野町香米 (1.5kg/包),"內容物名稱
白米
原產地
台灣台東鹿野
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
08-9580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",129,https://www.savesafe.com.tw/ProdImg/1873/768/00/1873768_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=0cde67be79ef88f58a7f203847ddfe63,米油罐頭泡麵,米/五穀/濃湯
1873768,00,0cde67be79ef88f58a7f203847ddfe63,東台糧倉,鹿野町香米 (1.5kg/包),"內容物名稱
白米
原產地
台灣台東鹿野
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
08-9580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",129,https://www.savesafe.com.tw/ProdImg/1873/768/00/1873768_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=0cde67be79ef88f58a7f203847ddfe63,米油罐頭泡麵,米/五穀/濃湯
1873769,00,bbec11aef626d1df25c4356c7e77a647,東台糧倉,鹿野町糙米 (1.5kg/包),"內容物名稱
糙米
原產地
台灣台東鹿野
保存期限
12個月
廠商名稱
東台糧食業股份有限公司
廠商電話
08-9580279
廠商地址
台東縣鹿野鄉瑞源村瑞景路二段195之1號",129,https://www.savesafe.com.tw/ProdImg/1873/769/00/1873769_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=bbec11aef626d1df25c4356c7e77a647,米油罐頭泡麵,米/五穀/濃湯
1873774,00,e3af4a4426728a54f3c2a7f2a3d81ee6,箱購免運,陳協和池上米耘禾米 (2kg*10包/箱),"原產地
台灣
保存期限
180天
廠商名稱
陳協和碾米工廠
廠商電話
089-862885
廠商地址
台東縣池上鄉萬安村1鄰1號",2390,https://www.savesafe.com.tw/ProdImg/1873/774/00/1873774_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=e3af4a4426728a54f3c2a7f2a3d81ee6,米油罐頭泡麵,米/五穀/濃湯
1873777,00,ff4b99145257a1c48580ac67bb7b1a72,箱購免運,陳協和池上米凝香 (2kg*10包/箱),"原產地
台東縣池上鄉
保存期限
一年
廠商名稱
陳協和碾米工廠
廠商電話
089-862885
廠商地址
台東縣池上鄉萬安村1鄰1號",2390,https://www.savesafe.com.tw/ProdImg/1873/777/00/1873777_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=ff4b99145257a1c48580ac67bb7b1a72,米油罐頭泡麵,米/五穀/濃湯
1873773,00,77245eefa350b1aa1904d3bfab04db0c,箱購免運,名優 花蓮紅米 (600g*15包/箱),"原產地
台灣花蓮
保存期限
一年
廠商名稱
名優生物科技有限公司
廠商電話
02-89855098
廠商地址
新北市三重區溪尾街185號12樓",1870,https://www.savesafe.com.tw/ProdImg/1873/773/00/1873773_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=77245eefa350b1aa1904d3bfab04db0c,米油罐頭泡麵,米/五穀/濃湯
1873773,01,7a0bbed03d7dbb9d2edcd38e082c5dee,箱購免運,名優 花蓮紅米 (600g*30包/箱),"原產地
台灣花蓮
保存期限
一年
廠商名稱
名優生物科技有限公司
廠商電話
02-89855098
廠商地址
新北市三重區溪尾街185號12樓",3600,https://www.savesafe.com.tw/ProdImg/1873/773/01/1873773_01_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=7a0bbed03d7dbb9d2edcd38e082c5dee,米油罐頭泡麵,米/五穀/濃湯
1873763,00,83ea220c66ad989de71bfcb3c4313e5d,箱購免運,優質農產行 免浸泡台灣黑米 (600g*15包/箱),"原產地
臺灣
保存期限
10個月
廠商名稱
優質農產行
廠商電話
04-8876868
廠商地址
彰化縣北斗鎮七星里陶朱路50號",1480,https://www.savesafe.com.tw/ProdImg/1873/763/00/1873763_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=83ea220c66ad989de71bfcb3c4313e5d,米油罐頭泡麵,米/五穀/濃湯
1873763,01,fd125093aff2a0627b0e26972134a9f4,箱購免運,優質農產行 免浸泡台灣黑米 (600g*33包/箱),"原產地
臺灣
保存期限
10個月
廠商名稱
優質農產行
廠商電話
04-8876868
廠商地址
彰化縣北斗鎮七星里陶朱路50號",3200,https://www.savesafe.com.tw/ProdImg/1873/763/01/1873763_01_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=fd125093aff2a0627b0e26972134a9f4,米油罐頭泡麵,米/五穀/濃湯
1873550,00,9330ebdc091ea8360d9c55cebb395ce7,,特選粽葉(附粽繩) (300g±5g/包),"內容物名稱
麻竹葉
原產地
越南
保存期限
3年
廠商名稱
珍珍農產行
廠商電話
05-5820246
廠商地址
雲林縣古坑鄉古坑村朝陽路1-80號",75,https://www.savesafe.com.tw/ProdImg/1873/550/00/1873550_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=9330ebdc091ea8360d9c55cebb395ce7,米油罐頭泡麵,米/五穀/濃湯
1873451,00,106a95b60730d3fb0562fa6158e7b42c,廟口,青草茶 (130g),"內容物名稱
六角英、仙草、桑葉、白毛根、桶交藤、黃水茄
原產地
台灣
保存期限
2年
廠商名稱
大廟口食品有限公司
廠商電話
04-23351100
廠商地址
台中市烏日區太明路成豐巷102號",75,https://www.savesafe.com.tw/ProdImg/1873/451/00/1873451_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=106a95b60730d3fb0562fa6158e7b42c,米油罐頭泡麵,米/五穀/濃湯
1873450,00,d8ded4f2cb3b093dc8338593f60413b9,廟口,金線蓮茶 (130g),"內容物名稱
金線蓮、六角英、仙草、桑葉、桶交藤
原產地
台灣
保存期限
2年
廠商名稱
大廟口食品有限公司
廠商電話
04-23351100
廠商地址
台中市烏日區太明路成豐巷102號",75,https://www.savesafe.com.tw/ProdImg/1873/450/00/1873450_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=d8ded4f2cb3b093dc8338593f60413b9,米油罐頭泡麵,米/五穀/濃湯
1873401,00,c5a4a1b8862a4505bb99a912cad428e9,新光,黑豆決明子麥茶 (100g),"原產地
台灣
保存期限
3年
廠商名稱
新光洋菜企業股份有限公司
廠商電話
06-5704657
廠商地址
台南市麻豆區麻豆口1-56號",55,https://www.savesafe.com.tw/ProdImg/1873/401/00/1873401_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=c5a4a1b8862a4505bb99a912cad428e9,米油罐頭泡麵,米/五穀/濃湯
1873176,00,4415b7967118d62f983366955795d5be,新光,洛神酸梅湯 (100g),"原產地
台灣
保存期限
2年
廠商名稱
新光洋菜企業股份有限公司
廠商電話
06-5704657
廠商地址
台南市麻豆區麻佳路一段501號",55,https://www.savesafe.com.tw/ProdImg/1873/176/00/1873176_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=4415b7967118d62f983366955795d5be,米油罐頭泡麵,米/五穀/濃湯
1873175,00,e7fbb62c37d7f0ee2846cbf2bce21978,新光,青草茶 (100g),"原產地
台灣
保存期限
3年
廠商名稱
新光洋菜企業股份有限公司
廠商電話
06-5704657
廠商地址
台南市麻豆區麻佳路一段501號",55,https://www.savesafe.com.tw/ProdImg/1873/175/00/1873175_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=e7fbb62c37d7f0ee2846cbf2bce21978,米油罐頭泡麵,米/五穀/濃湯
1873175,00,e7fbb62c37d7f0ee2846cbf2bce21978,新光,青草茶 (100g),"原產地
台灣
保存期限
3年
廠商名稱
新光洋菜企業股份有限公司
廠商電話
06-5704657
廠商地址
台南市麻豆區麻佳路一段501號",55,https://www.savesafe.com.tw/ProdImg/1873/175/00/1873175_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=e7fbb62c37d7f0ee2846cbf2bce21978,米油罐頭泡麵,米/五穀/濃湯
1873173,00,d3fabdbe525459f1abc3e0a67530579f,新光,仙草茶 (100g),"原產地
台灣
保存期限
3年
廠商名稱
新光洋菜企業股份有限公司
廠商電話
06-5704657
廠商地址
台南市麻豆區麻豆口1-56號",55,https://www.savesafe.com.tw/ProdImg/1873/173/00/1873173_00_main.jpg,https://www.savesafe.com.tw/Products/ProductView?s_id=d3fabdbe525459f1abc3e0a67530579f,米油罐頭泡麵,米/五穀/濃湯
